DateTime,Value,Type
2017-03-17 6:54:00,24237.97,Lower Low
2017-03-21 1:55:00,24656.65,Higher High
2017-03-22 5:21:00,24207.1,Lower Low
2017-03-23 2:23:00,24466.73,Higher High
2017-03-23 7:37:00,24271.26,Lower Low
2017-03-24 1:36:00,24420.77,Higher High
2017-03-24 5:15:00,24263.17,Lower Low
2017-03-27 1:52:00,24434.9,Higher High
2017-03-27 6:51:00,24138.77,Lower Low
2017-03-28 1:31:00,24360,Higher High
2017-03-28 7:01:00,24274.52,Lower Low
2017-03-29 1:30:00,24467.36,Higher High
2017-03-29 7:05:00,24330.69,Lower Low
2017-03-30 1:30:00,24431.12,Higher High
2017-03-30 5:05:00,24250.4,Lower Low
2017-03-31 1:36:00,24329.98,Higher High
2017-03-31 7:04:00,24105.38,Lower Low
2017-04-03 7:57:00,24261.12,Higher High
2017-04-05 3:36:00,24166.01,Lower Low
2017-04-06 1:49:00,24381.64,Higher High
2017-04-07 2:10:00,23982.4,Lower Low
2017-04-07 7:59:00,24268.4,Higher High
2017-04-10 1:42:00,24215.53,Lower Low
2017-04-11 1:56:00,24318.15,Higher High
2017-04-12 1:35:00,23994.13,Lower Low
2017-04-12 7:59:00,24300.56,Higher High
2017-04-13 1:30:00,24158.16,Lower Low
2017-04-13 6:07:00,24378.39,Higher High
2017-04-19 2:48:00,23723.86,Lower Low
2017-04-21 1:31:00,24190.15,Higher High
2017-04-21 7:32:00,23991.86,Lower Low
2017-04-24 1:31:00,24206.44,Higher High
2017-04-24 3:21:00,23958.18,Lower Low
2017-04-26 2:52:00,24637.85,Higher High
2017-04-27 2:10:00,24455.11,Lower Low
2017-04-27 7:40:00,24717.44,Higher High
2017-04-28 3:46:00,24563.77,Lower Low
2017-05-02 1:30:00,24768.59,Higher High
2017-05-04 2:26:00,24530.93,Lower Low
2017-05-04 7:59:00,24681.56,Higher High
2017-05-05 5:05:00,24358.72,Lower Low
2017-05-08 5:56:00,24624.22,Higher High
2017-05-09 2:26:00,24548.97,Lower Low
2017-05-10 5:28:00,25164.98,Higher High
2017-05-11 1:31:00,25024.76,Lower Low
2017-05-12 1:49:00,25211.28,Higher High
2017-05-12 7:41:00,25087.32,Lower Low
2017-05-16 1:30:00,25413.26,Higher High
2017-05-16 2:35:00,25228.46,Lower Low
2017-05-17 1:40:00,25374.95,Higher High
2017-05-18 1:30:00,25025.05,Lower Low
2017-05-19 5:22:00,25266.23,Higher High
2017-05-22 1:33:00,25201.34,Lower Low
2017-05-23 3:04:00,25486.98,Higher High
2017-05-24 1:57:00,25296.66,Lower Low
2017-05-26 1:46:00,25724.4,Higher High
2017-05-29 1:47:00,25579.15,Lower Low
2017-05-31 1:50:00,25817.95,Higher High
2017-06-01 1:55:00,25614.6,Lower Low
2017-06-02 2:08:00,25973,Higher High
2017-06-02 3:16:00,25851.85,Lower Low
2017-06-05 1:31:00,25998.66,Higher High
2017-06-05 6:47:00,25801.84,Lower Low
2017-06-07 1:35:00,26073.44,Higher High
2017-06-07 7:14:00,25898.82,Lower Low
2017-06-09 1:39:00,26083.89,Higher High
2017-06-09 6:27:00,25922.68,Lower Low
2017-06-12 1:57:00,25957.78,Higher High
2017-06-12 3:30:00,25689.23,Lower Low
2017-06-14 1:30:00,25913.97,Higher High
2017-06-15 7:57:00,25569.13,Lower Low
2017-06-16 1:34:00,25719.98,Higher High
2017-06-16 7:36:00,25557.8,Lower Low
2017-06-20 1:30:00,26043.1,Higher High
2017-06-21 1:32:00,25575.98,Lower Low
2017-06-21 2:14:00,25846.52,Higher High
2017-06-22 1:30:00,25616.11,Lower Low
2017-06-22 3:48:00,25867.94,Higher High
2017-06-23 1:53:00,25648.77,Lower Low
2017-06-23 2:50:00,25770.37,Higher High
2017-06-26 1:30:00,25720.38,Lower Low
2017-06-27 2:27:00,25929.61,Higher High
2017-06-27 5:28:00,25780.68,Lower Low
2017-06-28 1:38:00,25821.36,Higher High
2017-06-28 2:22:00,25625.71,Lower Low
2017-06-29 6:45:00,25964.87,Higher High
2017-06-30 2:26:00,25661.43,Lower Low
2017-06-30 6:00:00,25816.25,Higher High
2017-07-03 1:30:00,25671.46,Lower Low
2017-07-04 1:56:00,25838.27,Higher High
2017-07-05 1:45:00,25199.85,Lower Low
2017-07-06 1:41:00,25599.7,Higher High
2017-07-07 1:45:00,25315.91,Lower Low
2017-07-12 1:35:00,26147.31,Higher High
2017-07-12 1:58:00,25994.02,Lower Low
2017-07-13 1:35:00,26383.76,Higher High
2017-07-13 2:09:00,26255.31,Lower Low
2017-07-14 1:30:00,26409.26,Higher High
2017-07-14 1:43:00,26295.99,Lower Low
2017-07-17 1:35:00,26618.66,Higher High
2017-07-17 1:50:00,26353.83,Lower Low
2017-07-18 1:52:00,26540.17,Higher High
2017-07-18 3:03:00,26381.14,Lower Low
2017-07-19 7:05:00,26682.65,Higher High
2017-07-20 1:56:00,26632.98,Lower Low
2017-07-20 5:44:00,26794.18,Higher High
2017-07-21 3:26:00,26663.25,Lower Low
2017-07-24 2:19:00,26882,Higher High
2017-07-25 1:53:00,26799.77,Lower Low
2017-07-26 1:35:00,27007.27,Higher High
2017-07-26 2:52:00,26786.63,Lower Low
2017-07-27 6:41:00,27169.15,Higher High
2017-07-28 1:35:00,26928.43,Lower Low
2017-08-02 5:36:00,27747.35,Higher High
2017-08-03 2:16:00,27399.58,Lower Low
2017-08-07 1:31:00,27731.92,Higher High
2017-08-08 1:52:00,27626.18,Lower Low
2017-08-09 1:49:00,27876.12,Higher High
2017-08-09 3:46:00,27602.66,Lower Low
2017-08-10 1:30:00,27772.15,Higher High
2017-08-11 5:34:00,26863.71,Lower Low
2017-08-15 1:41:00,27438.42,Higher High
2017-08-15 7:56:00,27204.59,Lower Low
2017-08-17 1:30:00,27624.52,Higher High
2017-08-18 1:31:00,26951.92,Lower Low
2017-08-18 5:45:00,27236.32,Higher High
2017-08-21 1:30:00,27086.43,Lower Low
2017-08-24 1:33:00,27632.09,Higher High
2017-08-25 1:30:00,27480.1,Lower Low
2017-08-28 2:32:00,28071.59,Higher High
2017-08-29 1:52:00,27638.73,Lower Low
2017-08-30 7:40:00,28127.9,Higher High
2017-08-31 5:45:00,27861.48,Lower Low
2017-09-01 2:08:00,28116.7,Higher High
2017-09-04 6:24:00,27662.28,Lower Low
2017-09-05 2:17:00,27871.76,Higher High
2017-09-06 3:35:00,27421.78,Lower Low
2017-09-07 1:30:00,27804.26,Higher High
2017-09-07 6:21:00,27492.82,Lower Low
2017-09-12 1:30:00,28071.54,Higher High
2017-09-12 2:45:00,27883.83,Lower Low
2017-09-13 1:30:00,27976.76,Higher High
2017-09-13 2:15:00,27751.27,Lower Low
2017-09-14 1:48:00,27895.07,Higher High
2017-09-15 2:21:00,27514.03,Lower Low
2017-09-19 1:40:00,28248.12,Higher High
2017-09-20 1:36:00,28013.1,Lower Low
2017-09-20 3:32:00,28149.36,Higher High
2017-09-21 1:32:00,28046.93,Lower Low
2017-09-21 3:08:00,28184.37,Higher High
2017-09-26 1:30:00,27300.36,Lower Low
2017-09-26 2:23:00,27567.89,Higher High
2017-09-27 1:30:00,27516.02,Lower Low
2017-09-27 7:55:00,27673.4,Higher High
2017-09-29 1:47:00,27383.16,Lower Low
2017-10-06 1:30:00,28618.74,Higher High
2017-10-06 7:22:00,28377.85,Lower Low
2017-10-09 1:46:00,28488.35,Higher High
2017-10-10 2:46:00,28260.19,Lower Low
2017-10-11 2:06:00,28625.66,Higher High
2017-10-11 7:59:00,28330.73,Lower Low
2017-10-12 5:12:00,28528.72,Higher High
2017-10-13 1:39:00,28369.86,Lower Low
2017-10-16 2:42:00,28792.07,Higher High
2017-10-17 1:59:00,28641.94,Lower Low
2017-10-17 3:30:00,28757.39,Higher High
2017-10-18 1:31:00,28629.73,Lower Low
2017-10-19 1:30:00,28798.78,Higher High
2017-10-19 7:26:00,28094.53,Lower Low
2017-10-23 1:30:00,28555.91,Higher High
2017-10-23 2:16:00,28253.32,Lower Low
2017-10-24 3:16:00,28356.1,Higher High
2017-10-24 6:59:00,28098.83,Lower Low
2017-10-25 3:55:00,28387.22,Higher High
2017-10-26 1:32:00,28102.75,Lower Low
2017-10-30 1:35:00,28650.82,Higher High
2017-10-31 1:32:00,28183.78,Lower Low
2017-10-31 7:27:00,28354.11,Higher High
2017-11-01 1:40:00,28329.5,Lower Low
2017-11-01 7:47:00,28606.59,Higher High
2017-11-02 1:47:00,28492.19,Lower Low
2017-11-02 2:38:00,28643.58,Higher High
2017-11-03 1:31:00,28542.66,Lower Low
2017-11-03 3:20:00,28661.29,Higher High
2017-11-06 2:20:00,28137.77,Lower Low
2017-11-08 3:38:00,29123.44,Higher High
2017-11-08 7:52:00,28885.07,Lower Low
2017-11-09 3:17:00,29192.51,Higher High
2017-11-09 5:34:00,28960.05,Lower Low
2017-11-10 5:07:00,29237.85,Higher High
2017-11-13 1:30:00,29120.42,Lower Low
2017-11-14 1:35:00,29320.03,Higher High
2017-11-15 5:23:00,28872.14,Lower Low
2017-11-17 1:36:00,29341.92,Higher High
2017-11-17 7:37:00,29158.35,Lower Low
2017-11-20 1:31:00,29299.87,Higher High
2017-11-20 2:04:00,29089.58,Lower Low
2017-11-22 3:05:00,30199.69,Higher High
2017-11-22 6:14:00,29911.07,Lower Low
2017-11-23 2:44:00,30169.99,Higher High
2017-11-23 7:44:00,29593.78,Lower Low
2017-11-24 1:45:00,29918.92,Higher High
2017-11-24 2:21:00,29696.59,Lower Low
2017-11-27 1:30:00,29859.11,Higher High
2017-11-28 5:13:00,29334.59,Lower Low
2017-11-29 1:30:00,29831.19,Higher High
2017-12-01 1:52:00,29028.76,Lower Low
2017-12-01 2:35:00,29345.98,Higher High
2017-12-04 1:34:00,28803.18,Lower Low
2017-12-04 3:37:00,29343.78,Higher High
2017-12-05 7:55:00,28838.11,Lower Low
2017-12-06 1:31:00,28929.22,Higher High
2017-12-06 7:59:00,28204.52,Lower Low
2017-12-07 1:48:00,28478.34,Higher High
2017-12-07 2:54:00,28134.93,Lower Low
2017-12-08 7:18:00,28705.76,Higher High
2017-12-11 1:35:00,28659.73,Lower Low
2017-12-12 1:34:00,29066.77,Higher High
2017-12-13 1:41:00,28707.6,Lower Low
2017-12-14 1:40:00,29367.51,Higher High
2017-12-15 6:32:00,28738.84,Lower Low
2017-12-19 5:16:00,29339.11,Higher High
2017-12-20 1:31:00,29159.27,Lower Low
2017-12-20 2:52:00,29326.52,Higher High
2017-12-21 1:36:00,29145.13,Lower Low
2017-12-21 7:29:00,29431.82,Higher High
2017-12-22 3:10:00,29413.85,Lower Low
2017-12-27 1:34:00,29693.82,Higher High
2017-12-27 7:08:00,29516.51,Lower Low
2017-12-28 7:56:00,29873.1,Higher High
2017-12-29 2:13:00,29849.31,Lower Low
2018-01-03 2:19:00,30724.32,Higher High
2018-01-03 5:51:00,30456.76,Lower Low
2018-01-05 1:31:00,30911.01,Higher High
2018-01-05 2:16:00,30638.52,Lower Low
2018-01-08 1:34:00,30929.15,Higher High
2018-01-08 2:41:00,30732.53,Lower Low
2018-01-09 3:44:00,31056.7,Higher High
2018-01-10 1:49:00,30928.58,Lower Low
2018-01-10 3:42:00,31267.57,Higher High
2018-01-11 3:00:00,30950.07,Lower Low
2018-01-15 5:35:00,31733.18,Higher High
2018-01-15 7:22:00,31265.25,Lower Low
2018-01-16 7:59:00,31869.82,Higher High
2018-01-17 1:54:00,31642.27,Lower Low
2018-01-18 1:33:00,32233.82,Higher High
2018-01-18 6:07:00,31869.69,Lower Low
2018-01-19 5:39:00,32213.95,Higher High
2018-01-22 1:36:00,32046.84,Lower Low
2018-01-23 7:09:00,32914.54,Higher High
2018-01-24 3:06:00,32728.51,Lower Low
2018-01-24 7:33:00,33018.72,Higher High
2018-01-25 7:59:00,32650.22,Lower Low
2018-01-29 1:34:00,33484.08,Higher High
2018-01-29 6:43:00,32897.03,Lower Low
2018-01-30 2:45:00,32976.75,Higher High
2018-01-31 2:33:00,32330.39,Lower Low
2018-02-01 1:59:00,33048.04,Higher High
2018-02-02 1:50:00,32321.42,Lower Low
2018-02-02 3:23:00,32778.52,Higher High
2018-02-05 1:30:00,31712.02,Lower Low
2018-02-05 7:38:00,32394.87,Higher High
2018-02-06 7:56:00,30577.83,Lower Low
2018-02-07 2:15:00,31472.48,Higher High
2018-02-07 6:33:00,30292.15,Lower Low
2018-02-08 2:07:00,30739.11,Higher High
2018-02-09 2:51:00,29129.26,Lower Low
2018-02-12 3:41:00,29801.52,Higher High
2018-02-12 7:59:00,29494.4,Lower Low
2018-02-13 3:13:00,30169,Higher High
2018-02-13 7:47:00,29783.1,Lower Low
2018-02-15 3:47:00,31145.1,Higher High
2018-02-20 2:06:00,30720.48,Lower Low
2018-02-20 3:15:00,31339.69,Higher High
2018-02-21 1:38:00,30885.94,Lower Low
2018-02-21 7:51:00,31477.85,Higher High
2018-02-22 1:49:00,30930.1,Lower Low
2018-02-23 2:34:00,31386.82,Higher High
2018-02-23 5:22:00,31149.32,Lower Low
2018-02-26 1:34:00,31567.47,Higher High
2018-02-26 2:11:00,31273.94,Lower Low
2018-02-27 1:30:00,31798.98,Higher High
2018-03-01 1:30:00,30453.82,Lower Low
2018-03-01 7:53:00,31081.68,Higher High
2018-03-02 2:03:00,30477.94,Lower Low
2018-03-05 1:38:00,30679.48,Higher High
2018-03-05 7:54:00,29852.42,Lower Low
2018-03-07 2:08:00,30673.08,Higher High
2018-03-07 6:18:00,30117.4,Lower Low
2018-03-12 7:38:00,31607.58,Higher High
2018-03-13 1:34:00,31461.47,Lower Low
2018-03-13 1:56:00,31709.99,Higher High
2018-03-14 5:35:00,31141.85,Lower Low
2018-03-14 7:59:00,31453.48,Higher High
2018-03-15 1:31:00,31121.66,Lower Low
2018-03-15 7:51:00,31583.39,Higher High
2018-03-16 1:32:00,31337.44,Lower Low
2018-03-16 5:49:00,31564.78,Higher High
2018-03-19 1:33:00,31244.61,Lower Low
2018-03-19 3:10:00,31656.31,Higher High
2018-03-20 2:50:00,31183.4,Lower Low
2018-03-21 3:03:00,31978.15,Higher High
2018-03-21 7:54:00,31381.53,Lower Low
2018-03-22 1:40:00,31686.67,Higher High
2018-03-23 1:30:00,29953.76,Lower Low
2018-03-23 2:06:00,30320.32,Higher High
2018-03-26 3:21:00,29995.16,Lower Low
2018-03-27 1:30:00,30984.56,Higher High
2018-03-29 2:12:00,29819.63,Lower Low
2018-03-29 6:40:00,30252.95,Higher High
2018-04-03 2:25:00,29755.35,Lower Low
2018-04-04 1:31:00,30329.08,Higher High
2018-04-04 7:59:00,29605.06,Lower Low
2018-04-06 1:31:00,29980.57,Higher High
2018-04-06 5:34:00,29608.33,Lower Low
2018-04-09 3:35:00,30514.81,Higher High
2018-04-10 1:39:00,30163.09,Lower Low
2018-04-10 7:01:00,30806.86,Higher High
2018-04-11 2:01:00,30723.07,Lower Low
2018-04-12 1:30:00,31093.26,Higher High
2018-04-12 6:48:00,30637.14,Lower Low
2018-04-13 1:30:00,31063.9,Higher High
2018-04-13 3:23:00,30707.77,Lower Low
2018-04-16 1:30:00,30838.36,Higher High
2018-04-16 7:18:00,30190.75,Lower Low
2018-04-17 2:18:00,30477.79,Higher High
2018-04-17 7:45:00,30012.69,Lower Low
2018-04-18 1:30:00,30487.17,Higher High
2018-04-18 2:45:00,29979.4,Lower Low
2018-04-20 2:15:00,30848.48,Higher High
2018-04-20 7:43:00,30355.78,Lower Low
2018-04-23 1:45:00,30481.86,Higher High
2018-04-23 2:33:00,30184.44,Lower Low
2018-04-24 7:59:00,30665.1,Higher High
2018-04-25 2:03:00,30244.16,Lower Low
2018-04-26 1:32:00,30463.42,Higher High
2018-04-26 6:26:00,29871.19,Lower Low
2018-04-27 1:30:00,30336,Higher High
2018-04-27 3:28:00,30019.11,Lower Low
2018-04-30 7:35:00,30853.14,Higher High
2018-05-03 2:45:00,30118.65,Lower Low
2018-05-03 6:05:00,30432.07,Higher High
2018-05-04 7:40:00,29859.3,Lower Low
2018-05-07 1:30:00,30138.33,Higher High
2018-05-07 1:49:00,29791.86,Lower Low
2018-05-08 5:57:00,30444.23,Higher High
2018-05-09 2:09:00,30346.61,Lower Low
2018-05-14 2:15:00,31592.57,Higher High
2018-05-16 1:52:00,30818.77,Lower Low
2018-05-17 1:30:00,31398.48,Higher High
2018-05-18 1:50:00,30904.68,Lower Low
2018-05-21 3:01:00,31464.1,Higher High
2018-05-24 2:06:00,30589.38,Lower Low
2018-05-24 3:07:00,30788.98,Higher High
2018-05-25 7:06:00,30525.74,Lower Low
2018-05-28 7:47:00,30839.31,Higher High
2018-05-30 2:28:00,29964.34,Lower Low
2018-06-01 2:39:00,30581.12,Higher High
2018-06-01 5:09:00,30363.49,Lower Low
2018-06-04 7:22:00,31012.92,Higher High
2018-06-05 2:20:00,30896.1,Lower Low
2018-06-05 5:50:00,31188.93,Higher High
2018-06-05 5:50:00,31145.66,Higher Low
2018-06-07 7:58:00,31521.14,Higher High
2018-06-08 7:42:00,30874.1,Lower Low
2018-06-12 1:54:00,31242.86,Higher High
2018-06-12 2:15:00,30944.97,Lower Low
2018-06-13 1:33:00,31023.73,Higher High
2018-06-13 7:49:00,30688.26,Lower Low
2018-06-14 1:59:00,30777.97,Higher High
2018-06-14 7:18:00,30349.96,Lower Low
2018-06-15 2:44:00,30519.29,Higher High
2018-06-19 7:15:00,29332.27,Lower Low
2018-06-20 5:28:00,29944.31,Higher High
2018-06-22 2:36:00,29089.39,Lower Low
2018-06-22 7:36:00,29436.84,Higher High
2018-06-26 2:11:00,28505.09,Lower Low
2018-06-26 5:17:00,29034.23,Higher High
2018-06-27 7:52:00,28342.82,Lower Low
2018-06-28 3:03:00,28567.29,Higher High
2018-06-28 7:05:00,28169.1,Lower Low
2018-06-29 7:05:00,28962.29,Higher High
2018-07-03 3:21:00,27990.44,Lower Low
2018-07-04 1:38:00,28642.34,Higher High
2018-07-04 6:28:00,28141.27,Lower Low
2018-07-05 2:43:00,28320.9,Higher High
2018-07-05 5:14:00,27830.75,Lower Low
2018-07-06 6:10:00,28554.22,Higher High
2018-07-09 1:31:00,28518.52,Lower Low
2018-07-10 1:33:00,28981.93,Higher High
2018-07-11 1:36:00,28029.6,Lower Low
2018-07-11 2:36:00,28365.73,Higher High
2018-07-12 1:31:00,28217.31,Lower Low
2018-07-13 1:31:00,28715.36,Higher High
2018-07-13 7:52:00,28500.51,Lower Low
2018-07-16 1:34:00,28699.22,Higher High
2018-07-16 2:48:00,28327,Lower Low
2018-07-17 1:30:00,28460.87,Higher High
2018-07-17 7:20:00,28137.94,Lower Low
2018-07-18 1:30:00,28386.39,Higher High
2018-07-18 6:25:00,28045.47,Lower Low
2018-07-19 1:46:00,28329.98,Higher High
2018-07-20 1:56:00,27745.85,Lower Low
2018-07-23 1:32:00,28391.58,Higher High
2018-07-23 2:25:00,28091.06,Lower Low
2018-07-26 1:30:00,29079.67,Higher High
2018-07-27 2:00:00,28572.78,Lower Low
2018-07-30 1:54:00,28839.24,Higher High
2018-07-31 2:25:00,28538.02,Lower Low
2018-08-01 1:33:00,28772.81,Higher High
2018-08-02 5:36:00,27578.09,Lower Low
2018-08-03 1:33:00,27786.15,Higher High
2018-08-03 2:41:00,27604.56,Lower Low
2018-08-06 2:13:00,28074.53,Higher High
2018-08-06 6:35:00,27730.42,Lower Low
2018-08-08 1:30:00,28434.93,Higher High
2018-08-09 1:33:00,28192.81,Lower Low
2018-08-09 5:16:00,28728.17,Higher High
2018-08-13 5:06:00,27823.21,Lower Low
2018-08-13 6:37:00,28085.17,Higher High
2018-08-14 5:45:00,27522.82,Lower Low
2018-08-15 1:30:00,27727.27,Higher High
2018-08-16 1:30:00,26875.02,Lower Low
2018-08-17 1:30:00,27450.84,Higher High
2018-08-17 6:46:00,27101.1,Lower Low
2018-08-20 7:50:00,27609.81,Higher High
2018-08-21 2:03:00,27526.3,Lower Low
2018-08-21 5:02:00,27771.31,Higher High
2018-08-22 2:00:00,27579.8,Lower Low
2018-08-23 1:33:00,28051.65,Higher High
2018-08-24 1:46:00,27532.06,Lower Low
2018-08-28 1:35:00,28579.65,Higher High
2018-08-28 6:25:00,28234.52,Lower Low
2018-08-30 1:30:00,28499.72,Higher High
2018-08-31 1:41:00,27720.32,Lower Low
2018-08-31 5:33:00,27962.03,Higher High
2018-09-04 1:37:00,27563.78,Lower Low
2018-09-04 7:32:00,27984.9,Higher High
2018-09-05 7:34:00,27208.34,Lower Low
2018-09-06 1:38:00,27268.4,Higher High
2018-09-06 6:15:00,26818.82,Lower Low
2018-09-07 1:58:00,27196.57,Higher High
2018-09-07 3:41:00,26669.58,Lower Low
2018-09-10 1:31:00,26926.64,Higher High
2018-09-10 7:05:00,26453.28,Lower Low
2018-09-11 1:36:00,26690.65,Higher High
2018-09-12 2:10:00,26219.56,Lower Low
2018-09-14 6:46:00,27340.02,Higher High
2018-09-18 1:51:00,26648.99,Lower Low
2018-09-18 7:36:00,27156.56,Higher High
2018-09-19 1:31:00,27085.78,Lower Low
2018-09-20 2:00:00,27628.19,Higher High
2018-09-20 6:13:00,27327.23,Lower Low
2018-09-21 7:10:00,27965.97,Higher High
2018-09-24 6:43:00,27425.01,Lower Low
2018-09-26 5:25:00,28031.82,Higher High
2018-09-27 3:48:00,27638.53,Lower Low
2018-09-28 1:37:00,27927.95,Higher High
2018-10-03 1:30:00,26974.89,Lower Low
2018-10-03 2:27:00,27270.16,Higher High
2018-10-04 6:47:00,26551.43,Lower Low
2018-10-05 1:39:00,26639.65,Higher High
2018-10-05 2:36:00,26373.46,Lower Low
2018-10-08 1:30:00,26701.09,Higher High
2018-10-09 1:46:00,26067.51,Lower Low
2018-10-10 2:03:00,26499.84,Higher High
2018-10-11 6:40:00,25125.22,Lower Low
2018-10-12 7:59:00,25835.76,Higher High
2018-10-15 7:53:00,25399.53,Lower Low
2018-10-16 1:58:00,25712.14,Higher High
2018-10-16 6:10:00,25266.53,Lower Low
2018-10-18 1:30:00,25624.58,Higher High
2018-10-19 1:32:00,25090.3,Lower Low
2018-10-19 6:08:00,25743.45,Higher High
2018-10-22 1:30:00,25671.55,Lower Low
2018-10-22 5:14:00,26234.86,Higher High
2018-10-24 2:46:00,25194.28,Lower Low
2018-10-24 3:33:00,25653.36,Higher High
2018-10-25 2:00:00,24653.78,Lower Low
2018-10-26 2:00:00,25062.2,Higher High
2018-10-26 3:37:00,24589.03,Lower Low
2018-10-29 1:30:00,24936.69,Higher High
2018-10-30 2:25:00,24540.63,Lower Low
2018-10-30 5:06:00,24939.18,Higher High
2018-10-31 3:00:00,24700.1,Lower Low
2018-11-02 7:59:00,26485.82,Higher High
2018-11-05 5:00:00,25747.52,Lower Low
2018-11-07 5:05:00,26530.87,Higher High
2018-11-07 5:57:00,25920.72,Lower Low
2018-11-08 1:30:00,26486.9,Higher High
2018-11-09 7:25:00,25475.32,Lower Low
2018-11-12 3:35:00,25765.97,Higher High
2018-11-13 1:30:00,25094.9,Lower Low
2018-11-14 1:30:00,25821.81,Higher High
2018-11-14 7:38:00,25489.85,Lower Low
2018-11-15 7:37:00,26127.15,Higher High
2018-11-16 2:31:00,25850.03,Lower Low
2018-11-19 1:34:00,26397.4,Higher High
2018-11-21 1:31:00,25494.51,Lower Low
2018-11-22 1:30:00,26100.95,Higher High
2018-11-22 2:00:00,25873.38,Lower Low
2018-11-23 1:32:00,25983.25,Higher High
2018-11-23 5:57:00,25807.26,Lower Low
2018-11-26 3:20:00,26413.76,Higher High
2018-11-27 1:45:00,26158.97,Lower Low
2018-11-27 7:34:00,26417.84,Higher High
2018-11-28 2:00:00,26332.66,Lower Low
2018-11-29 1:30:00,26923.33,Higher High
2018-11-30 1:44:00,26396.61,Lower Low
2018-12-03 3:29:00,27259.43,Higher High
2018-12-04 5:38:00,26984.71,Lower Low
2018-12-04 7:58:00,27213.74,Higher High
2018-12-05 1:30:00,26750.09,Lower Low
2018-12-05 2:05:00,26914.87,Higher High
2018-12-06 6:48:00,26016.09,Lower Low
2018-12-07 1:34:00,26280.66,Higher High
2018-12-10 2:41:00,25570.89,Lower Low
2018-12-13 3:28:00,26581.93,Higher High
2018-12-14 6:14:00,26061.47,Lower Low
2018-12-17 1:32:00,26186.31,Higher High
2018-12-17 2:04:00,26002.3,Lower Low
2018-12-18 2:01:00,26152.89,Higher High
2018-12-18 5:58:00,25713.5,Lower Low
2018-12-19 1:47:00,25925.99,Higher High
2018-12-21 2:05:00,25313.75,Lower Low
2018-12-21 7:56:00,25805.61,Higher High
2018-12-24 1:33:00,25421.43,Lower Low
2018-12-27 1:34:00,25920.64,Higher High
2018-12-28 1:55:00,25416.35,Lower Low
2018-12-31 3:18:00,25916.23,Higher High
2019-01-02 7:12:00,25055.27,Lower Low
2019-01-03 2:05:00,25262.22,Higher High
2019-01-03 6:15:00,24896.86,Lower Low
2019-01-07 1:35:00,26043.65,Higher High
2019-01-08 1:41:00,25688.5,Lower Low
2019-01-09 5:31:00,26597.07,Higher High
2019-01-10 1:47:00,26212.34,Lower Low
